"event","host_city","year","host_country","event_url","section","artist","song","artist_url","artist_country","running_order","total_points","rank","qualified","winner"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Sandro","Running","https://eurovision.tv/participant/sandro","Cyprus","13","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Benny Cristo","Kemama","https://eurovision.tv/participant/benny-cristo","Czech Republic","6","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Ben & Tan","YES","https://eurovision.tv/participant/ben-tan","Denmark","11","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Uku Suviste","What Love Is","https://eurovision.tv/participant/uku-suviste","Estonia","2","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Aksel","Looking Back","https://eurovision.tv/participant/aksel-kankaanranta","Finland","13","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","grand-final","Tom Leeb","Mon Allié (The Best In Me)","https://eurovision.tv/participant/tom-leeb","France","0","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Tornike Kipiani","Take Me As I Am","https://eurovision.tv/participant/tornike-kipiani","Georgia","16","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","grand-final","Ben Dolic","Violent Thing","https://eurovision.tv/participant/ben-dolic","Germany","0","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Stefania","SUPERG!RL","https://eurovision.tv/participant/stefania","Greece","1","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","DaÃ°i og GagnamagniÃ°","Think About Things","https://eurovision.tv/participant/dadji-freyr","Iceland","9","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Lesley Roy","Story Of My Life","https://eurovision.tv/participant/lesley-roy","Ireland","7","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Eden Alene","Feker Libi","https://eurovision.tv/participant/eden-alene","Israel","15","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","grand-final","Diodato","Fai Rumore","https://eurovision.tv/participant/diodato","Italy","0","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Samanta TÄ«na","Still Breathing","https://eurovision.tv/participant/samanta-tina","Latvia","18","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","The Roop","On Fire","https://eurovision.tv/participant/the-roop","Lithuania","6","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Destiny","All Of My Love","https://eurovision.tv/participant/destiny-chukunyere","Malta","10","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Natalia Gordienko","Prison","https://eurovision.tv/participant/natalia-gordienko","Moldova","4","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","grand-final","Jeangu Macrooy","Grow","https://eurovision.tv/participant/jeangu-macrooy","Netherlands","23","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Vasil","YOU","https://eurovision.tv/participant/vasil","North Macedonia","4","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Ulrikke","Attention","https://eurovision.tv/participant/ulrikke","Norway","14","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Alicja","Empires","https://eurovision.tv/participant/alicja-szemplinska","Poland","8","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Elisa","Medo De Sentir","https://eurovision.tv/participant/elisa","Portugal","15","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","ROXEN","Alcohol You","https://eurovision.tv/participant/roxen","Romania","16","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Little Big","Uno","https://eurovision.tv/participant/little-big","Russia","8","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Senhit","Freaky!","https://eurovision.tv/participant/senhit","San Marino","5","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Hurricane","Hasta La Vista","https://eurovision.tv/participant/hurricane","Serbia","7","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Ana SokliÄ","Voda","https://eurovision.tv/participant/ana-soklic","Slovenia","5","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","grand-final","Blas Cantó","Universo","https://eurovision.tv/participant/blas-canto","Spain","0","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","The Mamas","Move","https://eurovision.tv/participant/the-mamas","Sweden","1","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","second-semi-final","Gjon's Tears","Repondez-moi","https://eurovision.tv/participant/gjon-s-tears","Switzerland","10","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","first-semi-final","Go_A","Solovey","https://eurovision.tv/participant/go_a","Ukraine","17","0","99","FALSE","FALSE"
"Rotterdam 2020","Rotterdam","2020","Netherlands","https://eurovision.tv/event/rotterdam-2020","grand-final","James Newman","My Last Breath","https://eurovision.tv/participant/james-newman","United Kingdom","0","0","99","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Jonida Maliqi","Ktheju tokes","https://eurovision.tv/participant/jonida-maliqi","Albania","2","90","17","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Jonida Maliqi","Ktheju tokes","https://eurovision.tv/participant/jonida-maliqi","Albania","14","96","9","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Srbuk","Walking Out","https://eurovision.tv/participant/srbuk","Armenia","1","49","16","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Kate Miller-Heidke","Zero Gravity","https://eurovision.tv/participant/kate-miller-heidke","Australia","12","261","1","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Kate Miller-Heidke","Zero Gravity","https://eurovision.tv/participant/kate-miller-heidke","Australia","25","284","9","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","PANDA","Limits","https://eurovision.tv/participant/paenda","Austria","9","21","17","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Chingiz","Truth","https://eurovision.tv/participant/chingiz","Azerbaijan","18","224","5","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Chingiz","Truth","https://eurovision.tv/participant/chingiz","Azerbaijan","20","302","8","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","ZENA","Like It","https://eurovision.tv/participant/zena","Belarus","19","31","24","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","ZENA","Like It","https://eurovision.tv/participant/zena","Belarus","8","122","10","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Eliot","Wake Up","https://eurovision.tv/participant/eliot","Belgium","10","70","13","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Roko","The Dream","https://eurovision.tv/participant/roko","Croatia","10","64","14","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Tamta","Replay","https://eurovision.tv/participant/tamta","Cyprus","11","109","13","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Tamta","Replay","https://eurovision.tv/participant/tamta","Cyprus","1","149","9","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Lake Malawi","Friend of a Friend","https://eurovision.tv/participant/lake-malawi","Czech Republic","3","157","11","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Lake Malawi","Friend of a Friend","https://eurovision.tv/participant/lake-malawi","Czech Republic","6","242","2","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Leonora","Love Is Forever","https://eurovision.tv/participant/leonora","Denmark","7","94","10","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Leonora","Love Is Forever","https://eurovision.tv/participant/leonora","Denmark","6","120","12","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Victor Crone","Storm","https://eurovision.tv/participant/victor-crone","Estonia","18","76","20","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Victor Crone","Storm","https://eurovision.tv/participant/victor-crone","Estonia","14","198","4","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Darude feat. Sebastian Rejman","Look Away","https://eurovision.tv/participant/darude","Finland","3","23","17","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Bilal Hassani","Roi","https://eurovision.tv/participant/bilal-hassani","France","21","105","16","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Oto Nemsadze","Keep on Going","https://eurovision.tv/participant/oto-nemsadze","Georgia","11","62","14","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","S!sters","Sister","https://eurovision.tv/participant/s!sters","Germany","4","24","25","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Katerine Duska","Better Love","https://eurovision.tv/participant/katerine-duska","Greece","13","74","21","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Katerine Duska","Better Love","https://eurovision.tv/participant/katerine-duska","Greece","16","185","5","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Joci PÃ¡pai","Az en apÃ¡m","https://eurovision.tv/participant/joci-papai-2019","Hungary","7","97","12","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","Hatari","HatriÃ° mun sigra","https://eurovision.tv/participant/hatari","Iceland","13","221","3","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Hatari","HatriÃ° mun sigra","https://eurovision.tv/participant/hatari","Iceland","17","232","10","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Sarah McTernan","22","https://eurovision.tv/participant/sarah-mcternan","Ireland","2","16","18","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Kobi Marimi","Home","https://eurovision.tv/participant/kobi-marimi","Israel","14","35","23","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Mahmood","Soldi","https://eurovision.tv/participant/mahmood","Italy","22","472","2","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Carousel","That Night","https://eurovision.tv/participant/carousel","Latvia","5","50","15","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Jurij Veklenko","Run With The Lions","https://eurovision.tv/participant/jurijus","Lithuania","12","93","11","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Michela","Chameleon","https://eurovision.tv/participant/michela-pace","Malta","1","107","14","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Michela","Chameleon","https://eurovision.tv/participant/michela-pace","Malta","11","157","8","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Anna Odobescu","Stay","https://eurovision.tv/participant/anna-odobescu","Moldova","3","85","12","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","first-semi-final","D mol","Heaven","https://eurovision.tv/participant/d-moll","Montenegro","2","46","16","FALSE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Duncan Laurence","Arcade","https://eurovision.tv/participant/duncan-laurence","Netherlands","16","280","1","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Duncan Laurence","Arcade","https://eurovision.tv/participant/duncan-laurence","Netherlands","12","498","1","FALSE","TRUE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","second-semi-final","Tamara Todevska","Proud","https://eurovision.tv/participant/tamara-todevska","North Macedonia","17","239","2","TRUE","FALSE"
"Tel Aviv 2019","Tel Aviv","2019","Israel","https://eurovision.tv/event/tel-aviv-2019","grand-final","Tamara Todevska","Proud","https://eurovision.tv/participant/tamara-todevska","North Macedonia","8","305","7","FALSE","FALSE"
